('EBAS_VNAME', 'CFNAME', 'MATRIX_NAME')
('benzo_ghi_perylene', 'tendency_of_atmosphere_mass_content_of_benzo_ghi_perylene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('benzo_j_fluoranthene', 'tendency_of_atmosphere_mass_content_of_benzo_j_fluoranthene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('benzo_k_fluoranthene', 'tendency_of_atmosphere_mass_content_of_benzo_k_fluoranthene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('cadmium', 'tendency_of_atmosphere_mass_content_of_cadmium_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('chromium', 'tendency_of_atmosphere_mass_content_of_chromium_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('chrysene', 'tendency_of_atmosphere_mass_content_of_chrysene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('chrysene_triphenylene', 'tendency_of_atmosphere_mass_content_of_chrysene_triphenylene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('cobalt', None, 'precip+dry_dep')
('copper', 'tendency_of_atmosphere_mass_content_of_copper_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('dibenzo_ac_ah_anthracenes', 'tendency_of_atmosphere_mass_content_of_dibenzo_ac_ah_anthracenes_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('dibenzo_ah_anthracene', 'tendency_of_atmosphere_mass_content_of_dibenzo_ah_anthracene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('fluoranthene', 'tendency_of_atmosphere_mass_content_of_fluoranthene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('fluorene', 'tendency_of_atmosphere_mass_content_of_fluorene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('gamma_HCH', 'tendency_of_atmosphere_mass_content_of_gamma_hexachlorocyclohexane_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('inden_123cd_pyrene', 'tendency_of_atmosphere_mass_content_of_inden_123cd_pyrene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('indeno_123cd_perylene', 'tendency_of_atmosphere_mass_content_of_indeno_123cd_perylene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('iron', None, 'precip+dry_dep')
('lanthanum', None, 'precip+dry_dep')
('lead', 'tendency_of_atmosphere_mass_content_of_lead_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('manganese', None, 'precip+dry_dep')
('mercury', 'tendency_of_atmosphere_mass_content_of_mercury_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('molybdenum', None, 'precip+dry_dep')
('naphthalene', 'tendency_of_atmosphere_mass_content_of_naphthalene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('nickel', 'tendency_of_atmosphere_mass_content_of_nickel_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('phenanthrene', 'tendency_of_atmosphere_mass_content_of_phenanthrene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('pp_DDD', 'tendency_of_atmosphere_mass_content_of_pp_dichlorodiphenyldichloroethane_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('pp_DDE', 'tendency_of_atmosphere_mass_content_of_pp_dichlorodiphenyldichloroethylene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('pp_DDT', 'tendency_of_atmosphere_mass_content_of_pp_dichlorodiphenyltrichloroethane_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('pyrene', 'tendency_of_atmosphere_mass_content_of_pyrene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('strontium', None, 'precip+dry_dep')
('tin', None, 'precip+dry_dep')
('titanium', None, 'precip+dry_dep')
('uranium', None, 'precip+dry_dep')
('vanadium', None, 'precip+dry_dep')
('zinc', 'tendency_of_atmosphere_mass_content_of_zinc_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('HCB', 'mass_concentration_of_hexachlorobenzene_in_precipitation', 'precip_tot')
('PCB_101', 'mass_concentration_of_polychlorinated_biphenyl_101_in_precipitation', 'precip_tot')
('PCB_118', 'mass_concentration_of_polychlorinated_biphenyl_118_in_precipitation', 'precip_tot')
('PCB_138', 'mass_concentration_of_polychlorinated_biphenyl_138_in_precipitation', 'precip_tot')
('PCB_153', 'mass_concentration_of_polychlorinated_biphenyl_153_in_precipitation', 'precip_tot')
('PCB_180', 'mass_concentration_of_polychlorinated_biphenyl_180_in_precipitation', 'precip_tot')
('PCB_28', 'mass_concentration_of_polychlorinated_biphenyl_28_in_precipitation', 'precip_tot')
('PCB_52', 'mass_concentration_of_polychlorinated_biphenyl_52_in_precipitation', 'precip_tot')
('aldrin', 'mass_concentration_of_aldrin_in_precipitation', 'precip_tot')
('alpha_HCH', 'mass_concentration_of_alpha_hexachlorocyclohexane_in_precipitation', 'precip_tot')
('anthracene', 'mass_concentration_of_anthracene_in_precipitation', 'precip_tot')
('benz_a_anthracene', 'mass_concentration_of_benz_a_anthracene_in_precipitation', 'precip_tot')
('benzo_a_pyrene', 'mass_concentration_of_benzo_a_pyrene_in_precipitation', 'precip_tot')
('benzo_b_fluoranthene', 'mass_concentration_of_benzo_b_fluoranthene_in_precipitation', 'precip_tot')
('benzo_bjk_fluoranthenes', 'mass_concentration_of_benzo_bjk_fluoranthenes_in_precipitation', 'precip_tot')
('benzo_ghi_perylene', 'mass_concentration_of_benzo_ghi_perylene_in_precipitation', 'precip_tot')
('benzo_k_fluoranthene', 'mass_concentration_of_benzo_k_fluoranthene_in_precipitation', 'precip_tot')
('chrysene', 'mass_concentration_of_chrysene_in_precipitation', 'precip_tot')
('chrysene_triphenylene', 'mass_concentration_of_chrysene_triphenylene_in_precipitation', 'precip_tot')
('dibenzo_ah_anthracene', 'mass_concentration_of_dibenzo_ah_anthracene_in_precipitation', 'precip_tot')
('dieldrin', 'mass_concentration_of_dieldrin_in_precipitation', 'precip_tot')
('endrin', 'mass_concentration_of_endrin_in_precipitation', 'precip_tot')
('fluoranthene', 'mass_concentration_of_fluoranthene_in_precipitation', 'precip_tot')
('gamma_HCH', 'mass_concentration_of_gamma_hexachlorocyclohexane_in_precipitation', 'precip_tot')
('heptachlor', 'mass_concentration_of_heptachlor_in_precipitation', 'precip_tot')
('inden_123cd_pyrene', 'mass_concentration_of_inden_123cd_pyrene_in_precipitation', 'precip_tot')
('op_DDD', 'mass_concentration_of_op_dichlorodiphenyldichloroethane_in_precipitation', 'precip_tot')
('op_DDE', 'mass_concentration_of_op_dichlorodiphenyldichloroethylene_in_precipitation', 'precip_tot')
('op_DDT', 'mass_concentration_of_op_dichlorodiphenyltrichloroethane_in_precipitation', 'precip_tot')
('phenanthrene', 'mass_concentration_of_phenanthrene_in_precipitation', 'precip_tot')
('pp_DDD', 'mass_concentration_of_pp_dichlorodiphenyldichloroethane_in_precipitation', 'precip_tot')
('pp_DDE', 'mass_concentration_of_pp_dichlorodiphenyldichloroethylene_in_precipitation', 'precip_tot')
('pp_DDT', 'mass_concentration_of_pp_dichlorodiphenyltrichloroethane_in_precipitation', 'precip_tot')
('precipitation_amount', 'lwe_thickness_of_precipitation_amount', 'precip_tot')
('pyrene', 'mass_concentration_of_pyrene_in_precipitation', 'precip_tot')
('1-methylanthracene', 'tendency_of_atmosphere_mass_content_of_1_methylanthracene_due_to_wet_deposition', 'wetdep')
('1-methylnaphthalene', 'tendency_of_atmosphere_mass_content_of_1_methylnaphthalene_due_to_wet_deposition', 'wetdep')
('1-methylphenanthrene', 'tendency_of_atmosphere_mass_content_of_1_methylphenanthrene_due_to_wet_deposition', 'wetdep')
('2-methylanthracene', 'tendency_of_atmosphere_mass_content_of_2_methylanthracene_due_to_wet_deposition', 'wetdep')
('2-methylnaphthalene', 'tendency_of_atmosphere_mass_content_of_2_methylnaphthalene_due_to_wet_deposition', 'wetdep')
('2-methylphenanthrene', 'tendency_of_atmosphere_mass_content_of_2_methylphenanthrene_due_to_wet_deposition', 'wetdep')
('4-5-methylenephenanthrene', 'tendency_of_atmosphere_mass_content_of_45_methylenephenanthrene_due_to_wet_deposition', 'wetdep')
('5-methylchrysene', 'tendency_of_atmosphere_mass_content_of_5_methylchrysene_due_to_wet_deposition', 'wetdep')
('9-methylphenanthrene', 'tendency_of_atmosphere_mass_content_of_9_methylphenanthrene_due_to_wet_deposition', 'wetdep')
('acenaphthene', 'tendency_of_atmosphere_mass_content_of_acenaphthene_due_to_wet_deposition', 'wetdep')
('acenaphthylene', 'tendency_of_atmosphere_mass_content_of_acenaphthylene_due_to_wet_deposition', 'wetdep')
('anthanthrene', 'tendency_of_atmosphere_mass_content_of_anthanthrene_due_to_wet_deposition', 'wetdep')
('anthracene', 'tendency_of_atmosphere_mass_content_of_anthracene_due_to_wet_deposition', 'wetdep')
('arsenic', 'tendency_of_atmosphere_mass_content_of_arsenic_due_to_wet_deposition', 'wetdep')
('benz_a_anthracene', 'tendency_of_atmosphere_mass_content_of_benz_a_anthracene_due_to_wet_deposition', 'wetdep')
('benzo_a_pyrene', 'tendency_of_atmosphere_mass_content_of_benzo_a_pyrene_due_to_wet_deposition', 'wetdep')
('benzo_b_fluoranthene', None, 'wetdep')
('benzo_b_naphtho_21_d_thiophene', 'tendency_of_atmosphere_mass_content_of_benzo_b_naphtho_21_d_thiophene_due_to_wet_deposition', 'wetdep')
('benzo_bj_fluoranthenes', 'tendency_of_atmosphere_mass_content_of_benzo_bj_fluoranthenes_due_to_wet_deposition', 'wetdep')
('benzo_c_phenanthrene', 'tendency_of_atmosphere_mass_content_of_benzo_c_phenanthrene_due_to_wet_deposition', 'wetdep')
('benzo_e_pyrene', 'tendency_of_atmosphere_mass_content_of_benzo_e_pyrene_due_to_wet_deposition', 'wetdep')
('benzo_ghi_perylene', 'tendency_of_atmosphere_mass_content_of_benzo_ghi_perylene_due_to_wet_deposition', 'wetdep')
('benzo_j_fluoranthene', 'tendency_of_atmosphere_mass_content_of_benzo_j_fluoranthene_due_to_wet_deposition', 'wetdep')
('benzo_k_fluoranthene', 'tendency_of_atmosphere_mass_content_of_benzo_k_fluoranthene_due_to_wet_deposition', 'wetdep')
('biphenyl', 'tendency_of_atmosphere_mass_content_of_biphenyl_due_to_wet_deposition', 'wetdep')
('cadmium', 'tendency_of_atmosphere_mass_content_of_cadmium_due_to_wet_deposition', 'wetdep')
('cholanthrene', 'tendency_of_atmosphere_mass_content_of_cholanthrene_due_to_wet_deposition', 'wetdep')
('chromium', 'tendency_of_atmosphere_mass_content_of_chromium_due_to_wet_deposition', 'wetdep')
('chrysene', 'tendency_of_atmosphere_mass_content_of_chrysene_due_to_wet_deposition', 'wetdep')
('copper', 'tendency_of_atmosphere_mass_content_of_copper_due_to_wet_deposition', 'wetdep')
('coronene', 'tendency_of_atmosphere_mass_content_of_coronene_due_to_wet_deposition', 'wetdep')
('cyclopenta_cd_pyrene', 'tendency_of_atmosphere_mass_content_of_cyclopenta_cd_pyrene_due_to_wet_deposition', 'wetdep')
('dibenzo_ac_ah_anthracenes', 'tendency_of_atmosphere_mass_content_of_dibenzo_ac_ah_anthracenes_due_to_wet_deposition', 'wetdep')
('dibenzo_ac_anthracene', 'tendency_of_atmosphere_mass_content_of_dibenzo_ac_anthracene_due_to_wet_deposition', 'wetdep')
('dibenzo_ae_pyrene', 'tendency_of_atmosphere_mass_content_of_dibenzo_ae_pyrene_due_to_wet_deposition', 'wetdep')
('dibenzo_ah_anthracene', 'tendency_of_atmosphere_mass_content_of_dibenzo_ah_anthracene_due_to_wet_deposition', 'wetdep')
('dibenzo_ah_pyrene', 'tendency_of_atmosphere_mass_content_of_dibenzo_ah_pyrene_due_to_wet_deposition', 'wetdep')
('dibenzo_ai_pyrene', 'tendency_of_atmosphere_mass_content_of_dibenzo_ai_pyrene_due_to_wet_deposition', 'wetdep')
('dibenzo_al_pyrene', 'tendency_of_atmosphere_mass_content_of_dibenzo_al_pyrene_due_to_wet_deposition', 'wetdep')
('fluoranthene', 'tendency_of_atmosphere_mass_content_of_fluoranthene_due_to_wet_deposition', 'wetdep')
('fluorene', 'tendency_of_atmosphere_mass_content_of_fluorene_due_to_wet_deposition', 'wetdep')
('inden_123cd_pyrene', 'tendency_of_atmosphere_mass_content_of_inden_123cd_pyrene_due_to_wet_deposition', 'wetdep')
('lead', 'tendency_of_atmosphere_mass_content_of_lead_due_to_wet_deposition', 'wetdep')
('naphthalene', 'tendency_of_atmosphere_mass_content_of_naphthalene_due_to_wet_deposition', 'wetdep')
('nickel', 'tendency_of_atmosphere_mass_content_of_nickel_due_to_wet_deposition', 'wetdep')
('perylene', 'tendency_of_atmosphere_mass_content_of_perylene_due_to_wet_deposition', 'wetdep')
('phenanthrene', 'tendency_of_atmosphere_mass_content_of_phenanthrene_due_to_wet_deposition', 'wetdep')
('pyrene', 'tendency_of_atmosphere_mass_content_of_pyrene_due_to_wet_deposition', 'wetdep')
('retene', 'tendency_of_atmosphere_mass_content_of_retene_due_to_wet_deposition', 'wetdep')
('scandium', 'tendency_of_atmosphere_mass_content_of_scandium_due_to_wet_deposition', 'wetdep')
('sodium', 'tendency_of_atmosphere_mass_content_of_sodium_due_to_wet_deposition', 'wetdep')
('titanium', 'tendency_of_atmosphere_mass_content_of_titanium_due_to_wet_deposition', 'wetdep')
('zinc', 'tendency_of_atmosphere_mass_content_of_zinc_due_to_wet_deposition', 'wetdep')
